Date,Close
1/22/2018 16:00:00,91.61
1/23/2018 16:00:00,91.9
1/24/2018 16:00:00,91.82
1/25/2018 16:00:00,92.33
1/26/2018 16:00:00,94.06
1/29/2018 16:00:00,93.92
1/30/2018 16:00:00,92.74
1/31/2018 16:00:00,95.01
2/1/2018 16:00:00,94.26
2/2/2018 16:00:00,91.78
2/5/2018 16:00:00,88
2/6/2018 16:00:00,91.33
2/7/2018 16:00:00,89.61
2/8/2018 16:00:00,85.01
2/9/2018 16:00:00,88.18
2/12/2018 16:00:00,89.13
2/13/2018 16:00:00,89.83
2/14/2018 16:00:00,90.81
2/15/2018 16:00:00,92.66
2/16/2018 16:00:00,92
2/20/2018 16:00:00,92.72
2/21/2018 16:00:00,91.49
2/22/2018 16:00:00,91.73
2/23/2018 16:00:00,94.06
2/26/2018 16:00:00,95.42
2/27/2018 16:00:00,94.2
2/28/2018 16:00:00,93.77
3/1/2018 16:00:00,92.85
3/2/2018 16:00:00,93.05
3/5/2018 16:00:00,93.64
3/6/2018 16:00:00,93.32
3/7/2018 16:00:00,93.86
3/8/2018 16:00:00,94.43
3/9/2018 16:00:00,96.54
3/12/2018 16:00:00,96.77
3/13/2018 16:00:00,94.41
3/14/2018 16:00:00,93.85
3/15/2018 16:00:00,94.18
3/16/2018 16:00:00,94.6
3/19/2018 16:00:00,92.89
3/20/2018 16:00:00,93.13
3/21/2018 16:00:00,92.48
3/22/2018 16:00:00,89.79
3/23/2018 16:00:00,87.18
3/26/2018 16:00:00,93.78
3/27/2018 16:00:00,89.47
3/28/2018 16:00:00,89.39
3/29/2018 16:00:00,91.27
4/2/2018 16:00:00,88.52
4/3/2018 16:00:00,89.71
4/4/2018 16:00:00,92.33
4/5/2018 16:00:00,92.38
4/6/2018 16:00:00,90.23
4/9/2018 16:00:00,90.77
4/10/2018 16:00:00,92.88
4/11/2018 16:00:00,91.86
4/12/2018 16:00:00,93.58
4/13/2018 16:00:00,93.08
4/16/2018 16:00:00,94.17
4/17/2018 16:00:00,96.07
4/18/2018 16:00:00,96.44
4/19/2018 16:00:00,96.11
4/20/2018 16:00:00,95
4/23/2018 16:00:00,95.35
4/24/2018 16:00:00,93.12
4/25/2018 16:00:00,92.31
4/26/2018 16:00:00,94.26
4/27/2018 16:00:00,95.82
4/30/2018 16:00:00,93.52
5/1/2018 16:00:00,95
5/2/2018 16:00:00,93.51
5/3/2018 16:00:00,94.07
5/4/2018 16:00:00,95.16
5/7/2018 16:00:00,96.22
5/8/2018 16:00:00,95.81
5/9/2018 16:00:00,96.94
5/10/2018 16:00:00,97.91
5/11/2018 16:00:00,97.7
5/14/2018 16:00:00,98.03
5/15/2018 16:00:00,97.32
5/16/2018 16:00:00,97.15
5/17/2018 16:00:00,96.18
5/18/2018 16:00:00,96.36
5/21/2018 16:00:00,97.6
5/22/2018 16:00:00,97.5
5/23/2018 16:00:00,98.66
5/24/2018 16:00:00,98.31
5/25/2018 16:00:00,98.36
5/29/2018 16:00:00,98.01
5/30/2018 16:00:00,98.95
5/31/2018 16:00:00,98.84
6/1/2018 16:00:00,100.79
6/4/2018 16:00:00,101.67
6/5/2018 16:00:00,102.19
6/6/2018 16:00:00,102.49
6/7/2018 16:00:00,100.88
6/8/2018 16:00:00,101.63
6/11/2018 16:00:00,101.05
6/12/2018 16:00:00,101.31
6/13/2018 16:00:00,100.85
6/14/2018 16:00:00,101.42
6/15/2018 16:00:00,100.13
6/18/2018 16:00:00,100.86
6/19/2018 16:00:00,100.86
6/20/2018 16:00:00,101.87
6/21/2018 16:00:00,101.14
6/22/2018 16:00:00,100.41
6/25/2018 16:00:00,98.39
6/26/2018 16:00:00,99.08
6/27/2018 16:00:00,97.54
6/28/2018 16:00:00,98.63
6/29/2018 16:00:00,98.61
7/2/2018 16:00:00,100.01
7/3/2018 13:00:00,99.05
7/5/2018 16:00:00,99.76
7/6/2018 16:00:00,101.16
7/9/2018 16:00:00,101.85
7/10/2018 16:00:00,102.12
7/11/2018 16:00:00,101.98
7/12/2018 16:00:00,104.19
7/13/2018 16:00:00,105.43
7/16/2018 16:00:00,104.91
7/17/2018 16:00:00,105.95
7/18/2018 16:00:00,105.12
7/19/2018 16:00:00,104.4
7/20/2018 16:00:00,106.27
7/23/2018 16:00:00,107.97
7/24/2018 16:00:00,107.66
7/25/2018 16:00:00,110.83
7/26/2018 16:00:00,109.62
7/27/2018 16:00:00,107.68
7/30/2018 16:00:00,105.37
7/31/2018 16:00:00,106.08
8/1/2018 16:00:00,106.28
8/2/2018 16:00:00,107.57
8/3/2018 16:00:00,108.04
8/6/2018 16:00:00,108.13
8/7/2018 16:00:00,108.88
8/8/2018 16:00:00,109.49
8/9/2018 16:00:00,109.67
8/10/2018 16:00:00,109
8/13/2018 16:00:00,108.21
8/14/2018 16:00:00,109.56
8/15/2018 16:00:00,107.66
8/16/2018 16:00:00,107.64
8/17/2018 16:00:00,107.58
8/20/2018 16:00:00,106.87
8/21/2018 16:00:00,105.98
8/22/2018 16:00:00,107.06
8/23/2018 16:00:00,107.56
8/24/2018 16:00:00,108.4
8/27/2018 16:00:00,109.6
8/28/2018 16:00:00,110.26
8/29/2018 16:00:00,112.02
8/30/2018 16:00:00,111.95
8/31/2018 16:00:00,112.33
9/4/2018 16:00:00,111.71
9/5/2018 16:00:00,108.49
9/6/2018 16:00:00,108.74
9/7/2018 16:00:00,108.21
9/10/2018 16:00:00,109.38
9/11/2018 16:00:00,111.24
9/12/2018 16:00:00,111.71
9/13/2018 16:00:00,112.91
9/14/2018 16:00:00,113.37
9/17/2018 16:00:00,112.14
9/18/2018 16:00:00,113.21
9/19/2018 16:00:00,111.7
9/20/2018 16:00:00,113.57
9/21/2018 16:00:00,114.26
9/24/2018 16:00:00,114.67
9/25/2018 16:00:00,114.45
9/26/2018 16:00:00,113.98
9/27/2018 16:00:00,114.41
9/28/2018 16:00:00,114.37
10/1/2018 16:00:00,115.61
10/2/2018 16:00:00,115.15
10/3/2018 16:00:00,115.17
10/4/2018 16:00:00,112.79
10/5/2018 16:00:00,112.13
10/8/2018 16:00:00,110.85
10/9/2018 16:00:00,112.26
10/10/2018 16:00:00,106.16
10/11/2018 16:00:00,105.91
10/12/2018 16:00:00,109.57
10/15/2018 16:00:00,107.6
10/16/2018 16:00:00,111
10/17/2018 16:00:00,110.71
10/18/2018 16:00:00,108.5
10/19/2018 16:00:00,108.66
10/22/2018 16:00:00,109.63
10/23/2018 16:00:00,108.1
10/24/2018 16:00:00,102.32
10/25/2018 16:00:00,108.3
10/26/2018 16:00:00,106.96
10/29/2018 16:00:00,103.85
10/30/2018 16:00:00,103.73
10/31/2018 16:00:00,106.81
11/1/2018 16:00:00,105.92
11/2/2018 16:00:00,106.16
11/5/2018 16:00:00,107.51
11/6/2018 16:00:00,107.72
11/7/2018 16:00:00,111.96
11/8/2018 16:00:00,111.75
11/9/2018 16:00:00,109.57
11/12/2018 16:00:00,106.87
11/13/2018 16:00:00,106.94
11/14/2018 16:00:00,104.97
11/15/2018 16:00:00,107.28
11/16/2018 16:00:00,108.29
11/19/2018 16:00:00,104.62
11/20/2018 16:00:00,101.71
11/21/2018 16:00:00,103.11
11/23/2018 13:00:00,103.07
11/26/2018 16:00:00,106.47
11/27/2018 16:00:00,107.14
11/28/2018 16:00:00,111.12
11/29/2018 16:00:00,110.19
11/30/2018 16:00:00,110.89
12/3/2018 16:00:00,112.09
12/4/2018 16:00:00,108.52
12/6/2018 16:00:00,109.19
12/7/2018 16:00:00,104.82
12/10/2018 16:00:00,107.59
12/11/2018 16:00:00,108.59
12/12/2018 16:00:00,109.08
12/13/2018 16:00:00,109.45
12/14/2018 16:00:00,106.03
12/17/2018 16:00:00,102.89
12/18/2018 16:00:00,103.97
12/19/2018 16:00:00,103.69
12/20/2018 16:00:00,101.51
12/21/2018 16:00:00,98.23
12/24/2018 13:00:00,94.13
12/26/2018 16:00:00,100.56
12/27/2018 16:00:00,101.18
12/28/2018 16:00:00,100.39
12/31/2018 16:00:00,101.57
1/2/2019 16:00:00,101.12
1/3/2019 16:00:00,97.4
1/4/2019 16:00:00,101.93
1/7/2019 16:00:00,102.06
1/8/2019 16:00:00,102.8
1/9/2019 16:00:00,104.27
1/10/2019 16:00:00,103.6
1/11/2019 16:00:00,102.8
1/14/2019 16:00:00,102.05
1/15/2019 16:00:00,105.01
1/16/2019 16:00:00,105.38
1/17/2019 16:00:00,106.12
1/18/2019 16:00:00,107.71
1/22/2019 16:00:00,105.68
1/23/2019 16:00:00,106.71
1/24/2019 16:00:00,106.2
1/25/2019 16:00:00,107.17
1/28/2019 16:00:00,105.08
1/29/2019 16:00:00,102.94
1/30/2019 16:00:00,106.38
1/31/2019 16:00:00,104.43
2/1/2019 16:00:00,102.78
2/4/2019 16:00:00,105.74
2/5/2019 16:00:00,107.22
2/6/2019 16:00:00,106.03
2/7/2019 16:00:00,105.27
2/8/2019 16:00:00,105.67
2/11/2019 16:00:00,105.25
2/12/2019 16:00:00,106.89
2/13/2019 16:00:00,106.81
2/14/2019 16:00:00,106.9
2/15/2019 16:00:00,108.22
2/19/2019 16:00:00,108.17
2/20/2019 16:00:00,107.15
2/21/2019 16:00:00,109.41
2/22/2019 16:00:00,110.97
2/25/2019 16:00:00,111.59
2/26/2019 16:00:00,112.36
2/27/2019 16:00:00,112.17
2/28/2019 16:00:00,112.03
3/1/2019 16:00:00,112.53
3/4/2019 16:00:00,112.26
3/5/2019 16:00:00,111.7
3/6/2019 16:00:00,111.75
3/7/2019 16:00:00,110.39
3/8/2019 16:00:00,110.51
3/11/2019 16:00:00,112.83
3/12/2019 16:00:00,113.62
3/13/2019 16:00:00,114.5
3/14/2019 16:00:00,114.59
3/15/2019 16:00:00,115.91
3/18/2019 16:00:00,117.57
3/19/2019 16:00:00,117.65
3/20/2019 16:00:00,117.52
3/21/2019 16:00:00,120.22
3/22/2019 16:00:00,117.05
3/25/2019 16:00:00,117.66
3/26/2019 16:00:00,117.91
3/27/2019 16:00:00,116.77
3/28/2019 16:00:00,116.93
3/29/2019 16:00:00,117.94
4/1/2019 16:00:00,119.02
4/2/2019 16:00:00,119.19
4/3/2019 16:00:00,119.97
4/4/2019 16:00:00,119.36
4/5/2019 16:00:00,119.89
4/8/2019 16:00:00,119.93
4/9/2019 16:00:00,119.28
4/10/2019 16:00:00,120.19
4/11/2019 16:00:00,120.33
4/12/2019 16:00:00,120.95
4/15/2019 16:00:00,121.05
4/16/2019 16:00:00,120.77
4/17/2019 16:00:00,121.77
4/18/2019 16:00:00,123.37
4/22/2019 16:00:00,123.76
